,ST,ST_conf
x1,0.1709671924161415,0.006513244197857853
x2,0.2899436385344653,0.009255080780721427
x3,0.571302213355563,0.015066194769471006
x4,0.07593089816838143,0.003007625365667552
x5,0.021839038817946566,0.0012163510739620993
