,ST,ST_conf
x1,0.3013350424620971,0.014125122603387436
x2,0.25433918536348177,0.008444034065949364
x3,0.44971354472219216,0.01284352111269521
x4,0.20846536743824684,0.006927278468404321
x5,0.03450745495774778,0.0019606144926639165
