,S1,S1_conf
x1,0.0021814711045395506,0.0044464726289726786
x2,0.5361649128456247,0.016875186166799325
x3,0.014644352304012873,0.006790630553942396
x4,0.3269895097392243,0.013508316826818191
x5,0.024584796554324745,0.004582763246324567
