,S2,S2_conf
"('x1', 'x2')",0.017772403760792643,0.01688785842924826
"('x1', 'x3')",0.012028735374243038,0.014760263426360705
"('x1', 'x4')",0.0014091152541026025,0.013804420162416517
"('x1', 'x5')",0.00243429469423459,0.013750477053088515
"('x2', 'x3')",0.0413154473614174,0.026422296102216893
"('x2', 'x4')",0.016411358112123228,0.023795577139672765
"('x2', 'x5')",0.00300567281302537,0.02252872248937086
"('x3', 'x4')",0.0027147416756102966,0.017716995442898776
"('x3', 'x5')",0.004712325276696114,0.016950828178268873
"('x4', 'x5')",-0.001470542756477955,0.011665070327402766
