,S2,S2_conf
"('x1', 'x2')",0.008616903886800253,0.00590218847152313
"('x1', 'x3')",0.00487451113654663,0.0047998805159577855
"('x1', 'x4')",0.0013424240376594399,0.00527350060291103
"('x1', 'x5')",0.00033718339124384766,0.00479221091614132
"('x2', 'x3')",0.019828132964738766,0.022908214066546254
"('x2', 'x4')",0.02060334742795933,0.025522836472026023
"('x2', 'x5')",0.0032947601638712107,0.023522653138535497
"('x3', 'x4')",0.00854323736878737,0.00890483648418319
"('x3', 'x5')",0.0037425492754964394,0.008541563025347839
"('x4', 'x5')",0.001961787022954029,0.018537127678730322
