,S2,S2_conf
"('x1', 'x2')",0.010873055046469182,0.007963727714395121
"('x1', 'x3')",0.009189462108213206,0.006618142869639714
"('x1', 'x4')",8.25138860210961e-06,0.006350826059268484
"('x1', 'x5')",-0.00015916587634832308,0.006666463645761979
"('x2', 'x3')",0.017792914968608235,0.023452125367684342
"('x2', 'x4')",0.01588342614604496,0.027056892142138914
"('x2', 'x5')",0.0024739078277529955,0.02539838794646558
"('x3', 'x4')",0.007743792963966378,0.007368504818340924
"('x3', 'x5')",0.00327364127819927,0.006232068404413152
"('x4', 'x5')",0.0006297645169845364,0.015853832666289484
