,S2,S2_conf
"('x1', 'x2')",0.01305260008303094,0.008431592831547504
"('x1', 'x3')",0.003010876521842884,0.006689231972402367
"('x1', 'x4')",0.0008914170002997102,0.007160797675201261
"('x1', 'x5')",0.0006400764411862783,0.006857695260349377
"('x2', 'x3')",0.049656951107491645,0.029261444703392325
"('x2', 'x4')",0.01825354716736649,0.028407639746230166
"('x2', 'x5')",0.0065735852653765955,0.026933624842672997
"('x3', 'x4')",0.0003016443874260255,0.014624752777346326
"('x3', 'x5')",0.0034664967649133474,0.013059410289459259
"('x4', 'x5')",-0.0006720489944778765,0.01632032352703734
