,S1,S1_conf
x1,0.13493113851026525,0.01053497017137986
x2,0.17568580073268225,0.012326332764806897
x3,0.5236034589732329,0.016235082993347496
x4,0.03420766802645342,0.006575743075959219
x5,0.0112826484256357,0.0036719733370199304
