,S2,S2_conf
"('x1', 'x2')",0.0194226447803294,0.013534090944405854
"('x1', 'x3')",0.008465772702410668,0.013286195249001029
"('x1', 'x4')",0.0015822914083819112,0.01117014031350596
"('x1', 'x5')",0.0024749205547206776,0.01172138729618171
"('x2', 'x3')",0.04733101145674523,0.031165418889617522
"('x2', 'x4')",0.01671382208231338,0.02524858725831197
"('x2', 'x5')",0.0041477423958983795,0.025183647407248957
"('x3', 'x4')",0.0019615552942206654,0.01920083416083938
"('x3', 'x5')",0.005121935150015855,0.018083965816187805
"('x4', 'x5')",-0.0011577324444493053,0.011575308410315177
