,S2,S2_conf
"('x1', 'x2')",0.019649664639126097,0.014316423884036644
"('x1', 'x3')",0.014072419161181501,0.012639015677148452
"('x1', 'x4')",0.0038871760534663624,0.012864673490342239
"('x1', 'x5')",0.0006838294485619592,0.01223851344712228
"('x2', 'x3')",0.009414156217091366,0.02208530780269674
"('x2', 'x4')",0.02960120341997277,0.024843401420699275
"('x2', 'x5')",0.001578245925936046,0.02224232876443084
"('x3', 'x4')",0.003001375607661144,0.012246379304656692
"('x3', 'x5')",3.812845669812605e-05,0.012454465699955513
"('x4', 'x5')",0.0004344978785024889,0.014942407780993207
