,S2,S2_conf
"('x1', 'x2')",0.014203261302887682,0.013072644610520824
"('x1', 'x3')",0.010102440616906294,0.011152758673702403
"('x1', 'x4')",0.00542379629861145,0.00989040679866436
"('x1', 'x5')",0.0008289654987499988,0.011182514796450483
"('x2', 'x3')",0.03876969335677258,0.027313125431320487
"('x2', 'x4')",0.008483552923393034,0.0274954213432119
"('x2', 'x5')",0.0032921690769349265,0.02316584837050804
"('x3', 'x4')",0.002090762979520988,0.01661350612027305
"('x3', 'x5')",0.0008435532900047515,0.01511514312937677
"('x4', 'x5')",0.0019012501531449188,0.01785876867408886
