,S2,S2_conf
"('x1', 'x2')",0.011147515379584805,0.010326341669090666
"('x1', 'x3')",0.01018108954911795,0.008037173333151557
"('x1', 'x4')",0.0005078528414678707,0.008358333220722144
"('x1', 'x5')",-0.0019959082880937704,0.007581774099731506
"('x2', 'x3')",0.030626009986798194,0.02808285197890164
"('x2', 'x4')",0.011124311723314628,0.029992023179571815
"('x2', 'x5')",0.001971407672625587,0.0253284347483668
"('x3', 'x4')",0.0027997970905229708,0.013736376294321076
"('x3', 'x5')",0.0012791964487365633,0.012508660855900723
"('x4', 'x5')",0.000699196658108454,0.01640107443971698
