,S2,S2_conf
"('x1', 'x2')",0.0061702200562241405,0.008438588488695263
"('x1', 'x3')",0.006086373940931679,0.00820684177973472
"('x1', 'x4')",0.001405080807839243,0.007626385838208846
"('x1', 'x5')",-0.0016445820788589215,0.008027828425553139
"('x2', 'x3')",0.022819702623717852,0.022083148765423152
"('x2', 'x4')",0.00519370826906318,0.026017115575146414
"('x2', 'x5')",-0.00020413689506473646,0.02278469407753579
"('x3', 'x4')",0.0034647107928902354,0.009976646016741739
"('x3', 'x5')",-0.0018386590165073938,0.009663478848282493
"('x4', 'x5')",0.0009598729540420698,0.01890624682561608
