,S2,S2_conf
"('x1', 'x2')",0.010169675997508731,0.007501833226333192
"('x1', 'x3')",0.008285032077776835,0.006282192695601548
"('x1', 'x4')",-0.0004242199158687454,0.006435378777628404
"('x1', 'x5')",-0.0011336786263034943,0.006280998880862137
"('x2', 'x3')",0.015159984319093909,0.024717552108158104
"('x2', 'x4')",0.020876838386941238,0.025332408141260324
"('x2', 'x5')",0.0021109696859790417,0.024700635064458316
"('x3', 'x4')",0.006712857530952521,0.010176573307729909
"('x3', 'x5')",0.0024193628876398865,0.008974631012199093
"('x4', 'x5')",-5.03642308807839e-06,0.016718770149041728
