,ST,ST_conf
x1,0.029300354857871296,0.002081373678845845
x2,0.6080106079879479,0.016250743024992877
x3,0.10213612833101378,0.004080905842482907
x4,0.39970314011882097,0.013173678382963724
x5,0.018358306133909538,0.0008896941575193371
