,S2,S2_conf
"('x1', 'x2')",0.016222850819867518,0.010763655469954753
"('x1', 'x3')",0.008694659909722291,0.011021674384126445
"('x1', 'x4')",0.005314796988364734,0.010650435045466677
"('x1', 'x5')",0.002352242512499033,0.010296447680100443
"('x2', 'x3')",0.03856558662489368,0.023797013643781565
"('x2', 'x4')",0.019535112049922726,0.02426099782858031
"('x2', 'x5')",0.003070355454582,0.021266585091961512
"('x3', 'x4')",0.004346460123995061,0.017939817114075763
"('x3', 'x5')",0.0033544426088598566,0.016761708410471688
"('x4', 'x5')",-0.0004795050629154496,0.01553350973106115
