,S2,S2_conf
"('x1', 'x2')",0.015807951266000986,0.009595422924555223
"('x1', 'x3')",0.002731698264279131,0.007081183298427732
"('x1', 'x4')",-0.00021072239778296975,0.007503277336985791
"('x1', 'x5')",-0.0005754551312099551,0.007362141170329152
"('x2', 'x3')",0.06262417858002575,0.030489411089194316
"('x2', 'x4')",0.01616484499338655,0.027346474662408863
"('x2', 'x5')",0.0119332178563317,0.02498973732718363
"('x3', 'x4')",0.0011802173485431222,0.015335932697354948
"('x3', 'x5')",0.0042790513118127795,0.013655326783304446
"('x4', 'x5')",-0.0007896000979457883,0.01683187975364704
