,S2,S2_conf
"('x1', 'x2')",0.018986326094346917,0.011833463251135634
"('x1', 'x3')",0.016825419269774558,0.01053258403349039
"('x1', 'x4')",-0.0014738682123412727,0.011019984376464124
"('x1', 'x5')",0.00010676344090787548,0.011126165225252024
"('x2', 'x3')",0.01652138853818491,0.026787945997110034
"('x2', 'x4')",0.024925902651140447,0.024810644221704425
"('x2', 'x5')",0.003957876582964703,0.024778688668569068
"('x3', 'x4')",0.007554340396947967,0.012326386437207923
"('x3', 'x5')",0.006861912784836499,0.012337372050600308
"('x4', 'x5')",0.0008988601945148222,0.012836578345835245
