,S2,S2_conf
"('x1', 'x2')",0.029571460809292405,0.017036949251807366
"('x1', 'x3')",0.022969155861360023,0.013011197229167978
"('x1', 'x4')",-0.0010384238441305538,0.012414244881526188
"('x1', 'x5')",0.001465098391151623,0.013081547446680051
"('x2', 'x3')",0.019012930027104982,0.024985158709701017
"('x2', 'x4')",0.0241433519435289,0.02310622904146122
"('x2', 'x5')",0.004403054852722785,0.026047220642856042
"('x3', 'x4')",0.022518399613705234,0.013224089496512232
"('x3', 'x5')",0.008266281590845193,0.01298777759728166
"('x4', 'x5')",1.2162618388725233e-05,0.012658736059486017
