,S1,S1_conf
x1,0.00644827053999547,0.009194826798116059
x2,0.513679904024291,0.019060755702660293
x3,0.06463403406755906,0.013299985441008999
x4,0.06933775162024787,0.01595599898771361
x5,0.017854880574877663,0.006713829830834136
