,S2,S2_conf
"('x1', 'x2')",0.018160181350567184,0.011605152736082987
"('x1', 'x3')",0.0014271550707582736,0.008264330352848159
"('x1', 'x4')",-0.0020296684702696827,0.008691447664996448
"('x1', 'x5')",0.00046839834416089604,0.008685646551972955
"('x2', 'x3')",0.052426309244149705,0.03485903515688101
"('x2', 'x4')",0.026806167059299876,0.0330296920716926
"('x2', 'x5')",0.010245283302465838,0.03118662571754287
"('x3', 'x4')",0.005394598027703021,0.015574991266801994
"('x3', 'x5')",0.007270391119450562,0.015471563881570317
"('x4', 'x5')",-0.0014766746047967239,0.012056879463589089
