,S2,S2_conf
"('x1', 'x2')",-9.525501936202829e-05,0.00521635207160167
"('x1', 'x3')",0.0008189294150230675,0.004910911840831534
"('x1', 'x4')",-0.0023765819896991447,0.004895915431856284
"('x1', 'x5')",-0.004604640321439082,0.004759063129272542
"('x2', 'x3')",0.029101327167455594,0.021378654609971973
"('x2', 'x4')",0.019404977066006746,0.02337862520651254
"('x2', 'x5')",-0.0004435013849854938,0.02023864970334166
"('x3', 'x4')",0.008033581823449154,0.012266858779461624
"('x3', 'x5')",-0.0017093195820716764,0.0102793416108166
"('x4', 'x5')",0.00030140057929618075,0.018796035678434443
