,ST,ST_conf
x1,0.2175704890260568,0.006911019356012036
x2,0.23194836444010067,0.007874820010956674
x3,0.5886524486460993,0.015546380076755883
x4,0.11848108439872893,0.003911355065032933
x5,0.030964070419755095,0.0021128611550187706
