,ST,ST_conf
x1,0.3019497810645643,0.012777693265270815
x2,0.4258657522594157,0.013806988494890982
x3,0.5062183205159938,0.015300258243966398
x4,0.4066496108261922,0.015048810082022511
x5,0.08945181502282133,0.0049823345711426945
