,ST,ST_conf
x1,0.18498547620197073,0.006729678595911943
x2,0.26749024067331195,0.008776191920044245
x3,0.5763304721256609,0.015509719630631968
x4,0.08088206623521554,0.0025777185990722667
x5,0.022608082777851105,0.001279634751785492
