,S2,S2_conf
"('x1', 'x2')",0.015714237834423772,0.011452934777290008
"('x1', 'x3')",0.00952696510758283,0.010145152208411636
"('x1', 'x4')",0.007045799518456852,0.010116178057901045
"('x1', 'x5')",0.0018146387460366833,0.010017724675202544
"('x2', 'x3')",0.039155799728359475,0.02848480155914058
"('x2', 'x4')",0.011015448778132708,0.02488201891010157
"('x2', 'x5')",0.003458533203372394,0.024633309616770314
"('x3', 'x4')",0.0031557313927382813,0.016949291294582582
"('x3', 'x5')",0.0024246871804860575,0.01519130687106979
"('x4', 'x5')",0.0012349813353355393,0.016138247332696375
