,S2,S2_conf
"('x1', 'x2')",0.01771127603409378,0.012527538754363106
"('x1', 'x3')",0.008272087034103648,0.011090276301920192
"('x1', 'x4')",0.0029536019676508762,0.01106077738113109
"('x1', 'x5')",0.0023388065037051615,0.010805322234641463
"('x2', 'x3')",0.04131292534036718,0.02631975277721591
"('x2', 'x4')",0.01788076913394715,0.02602620168228619
"('x2', 'x5')",0.003502508652641007,0.024700334502845294
"('x3', 'x4')",0.003092260015627568,0.02110223390887367
"('x3', 'x5')",0.0036411070599054966,0.018168552315716006
"('x4', 'x5')",-0.0006561512401596411,0.012038792151350161
