,S2,S2_conf
"('x1', 'x2')",0.028455342534212003,0.01801640658967817
"('x1', 'x3')",0.00926520497691101,0.01477921403499485
"('x1', 'x4')",0.0008658217675214241,0.014348042110193087
"('x1', 'x5')",0.002452583108123388,0.01415495989860337
"('x2', 'x3')",0.009896845894423786,0.030673770560684484
"('x2', 'x4')",0.006554143844441751,0.028799794454031667
"('x2', 'x5')",0.0017234790440162438,0.027527448756809864
"('x3', 'x4')",0.004545592769408746,0.01229841809228636
"('x3', 'x5')",0.0014284175398845914,0.011621212254154425
"('x4', 'x5')",-0.00018174346316514843,0.012799814814178028
