,S2,S2_conf
"('x1', 'x2')",0.00828724295030736,0.006320536799479907
"('x1', 'x3')",0.005694979665762933,0.005562628723907024
"('x1', 'x4')",0.0003428452357748246,0.005146465751432869
"('x1', 'x5')",0.0001261233010168908,0.005716989119094358
"('x2', 'x3')",0.021918017857459043,0.02333232894476071
"('x2', 'x4')",0.02078105761827742,0.026600047214261884
"('x2', 'x5')",0.002986507616171464,0.022392252060872427
"('x3', 'x4')",0.00842314398047761,0.010657800650345831
"('x3', 'x5')",0.0034612298026556534,0.010663625901200421
"('x4', 'x5')",0.001258053827899109,0.01764304393496261
