,ST,ST_conf
x1,0.08313972033410352,0.0037956487482468295
x2,0.4228202167315049,0.012535200236163089
x3,0.6065997821625349,0.017910408043093597
x4,0.08719797592926862,0.00397682813243199
x5,0.016333051337428763,0.0010603339197932699
