,ST,ST_conf
x1,0.11636740712994069,0.004419995154700599
x2,0.46927740021186876,0.012880221895887379
x3,0.3903087469818154,0.012341924576598624
x4,0.06948398448595312,0.002380245224775069
x5,0.10414227264826273,0.0031751112745202663
