,S1,S1_conf
x1,0.18223287285391798,0.011256599375082912
x2,0.1548010465611689,0.011624896317201868
x3,0.36930318297394527,0.01300543570087009
x4,0.1640850730432006,0.010202428030054063
x5,0.007269022020660105,0.003368306553027018
