,S2,S2_conf
"('x1', 'x2')",0.0164249494793961,0.014949811999169291
"('x1', 'x3')",0.006875090162040576,0.013107648658234862
"('x1', 'x4')",0.0002815792164131397,0.011405728871294056
"('x1', 'x5')",0.0026051113493485156,0.011862154270215693
"('x2', 'x3')",0.026113412945069414,0.02642019483383985
"('x2', 'x4')",0.038957773580695756,0.02408958663772645
"('x2', 'x5')",0.000941149613588349,0.02480957957932693
"('x3', 'x4')",0.004187907841209549,0.015736249147505318
"('x3', 'x5')",0.006226084626087064,0.017004699322927593
"('x4', 'x5')",-0.0003853208107898465,0.010113324210196393
