,ST,ST_conf
x1,0.2457630731384159,0.009676332586334564
x2,0.29030707670479344,0.008763488740908614
x3,0.20252959080075666,0.007808083089886243
x4,0.47239194010635815,0.015077329008573106
x5,0.14075045246450021,0.00463151550623655
