,S2,S2_conf
"('x1', 'x2')",0.022828384592978868,0.014554516489322218
"('x1', 'x3')",0.004727931263228513,0.014404812767814667
"('x1', 'x4')",1.5503793268294846e-05,0.011704382925705008
"('x1', 'x5')",0.0002703558554930305,0.010987155546714845
"('x2', 'x3')",0.023853550023995584,0.02241241261185344
"('x2', 'x4')",0.038531571421503444,0.020333093469779448
"('x2', 'x5')",0.0032979721965062034,0.019127932173754823
"('x3', 'x4')",0.004858907408504375,0.017728146499564584
"('x3', 'x5')",0.002653717977291546,0.017409631453381254
"('x4', 'x5')",-0.0015078193668962223,0.011099004486098291
