,ST,ST_conf
x1,0.26105150682549527,0.012497979645097588
x2,0.5937256084477093,0.021655922868938637
x3,0.1676043197166223,0.0067637277682498385
x4,0.08003860819779286,0.0047864757389037
x5,0.18974357369518402,0.008308597361137997
