,S2,S2_conf
"('x1', 'x2')",0.01839054081333219,0.012891056366669115
"('x1', 'x3')",0.006593560328786441,0.011949396137712103
"('x1', 'x4')",0.0008126185401472752,0.01043686762158196
"('x1', 'x5')",0.0013629889083967787,0.010935596918271838
"('x2', 'x3')",0.050659343331924456,0.029735813608942955
"('x2', 'x4')",0.01871368030823614,0.029301071515209755
"('x2', 'x5')",0.0038834376788692785,0.027158619148053422
"('x3', 'x4')",0.002002826877153502,0.01849099109592468
"('x3', 'x5')",0.004207554123072993,0.016537198012593696
"('x4', 'x5')",-0.0007999154209940903,0.012414870234230642
