,ST,ST_conf
x1,0.16327951248457342,0.005642168702869126
x2,0.31491521774451753,0.010496604768580012
x3,0.56364716264867,0.016675493903578937
x4,0.07167745303580343,0.002321402471628983
x5,0.021726125934318236,0.0015302661736339665
