,S2,S2_conf
"('x1', 'x2')",0.021082624882699297,0.014572190143917852
"('x1', 'x3')",0.005377735101301184,0.012514274019837639
"('x1', 'x4')",0.0005670090082310723,0.01085297702155937
"('x1', 'x5')",0.0009533285003536854,0.010930154596177001
"('x2', 'x3')",0.04209044449039312,0.028140856602661045
"('x2', 'x4')",0.019609947980974245,0.024306862306115652
"('x2', 'x5')",0.00436332409271805,0.02279097933690232
"('x3', 'x4')",0.0032270835408608027,0.01663586575707544
"('x3', 'x5')",0.0035182584304631545,0.01760091473301361
"('x4', 'x5')",-0.002046811455264818,0.009134668810452738
