,S2,S2_conf
"('x1', 'x2')",0.018955357996830513,0.012834576682849855
"('x1', 'x3')",0.007674151358445069,0.012214466096741653
"('x1', 'x4')",0.0015713896959905077,0.011600585415578962
"('x1', 'x5')",0.0024347016962939063,0.011314892247082342
"('x2', 'x3')",0.048331818373361146,0.03208023599470932
"('x2', 'x4')",0.01841688225362824,0.02602239250859908
"('x2', 'x5')",0.004673895667211184,0.02538547471033371
"('x3', 'x4')",0.002401281673122521,0.01784973543689709
"('x3', 'x5')",0.004626695696190589,0.01789616732998686
"('x4', 'x5')",-0.0010709575504902922,0.012142581474322338
