,S2,S2_conf
"('x1', 'x2')",0.016486641138486857,0.011949395373415373
"('x1', 'x3')",0.012922002364601684,0.010888515080190769
"('x1', 'x4')",-0.0008957856688907029,0.010227164715822565
"('x1', 'x5')",0.0010596375276964304,0.010404361497690596
"('x2', 'x3')",0.02662383231999743,0.02539252720659496
"('x2', 'x4')",0.024022081110662508,0.024659251550592436
"('x2', 'x5')",0.005210413119290241,0.02337824193811913
"('x3', 'x4')",0.002506172869181117,0.013744510820592195
"('x3', 'x5')",0.006366419107544735,0.01364427917805356
"('x4', 'x5')",0.0004122962479511383,0.012773569675432847
