,S2,S2_conf
"('x1', 'x2')",0.012823798765871253,0.009607962008988039
"('x1', 'x3')",0.011287601794450784,0.007273714691421433
"('x1', 'x4')",-9.247275280138689e-05,0.0070820108006961445
"('x1', 'x5')",-0.001579378218940445,0.007560867816716835
"('x2', 'x3')",0.037193571665785234,0.02898194906302556
"('x2', 'x4')",0.01670298537879983,0.028702492949389057
"('x2', 'x5')",0.004944539230171961,0.026153573845693064
"('x3', 'x4')",0.004805329186928886,0.012752224843053269
"('x3', 'x5')",0.0022368255781678153,0.011681549199050196
"('x4', 'x5')",0.000494314591803156,0.016628857064081286
