,S2,S2_conf
"('x1', 'x2')",0.013091049530634558,0.012470746837172924
"('x1', 'x3')",0.010248887570806275,0.011086743351237794
"('x1', 'x4')",0.006256659338050585,0.011128012114227563
"('x1', 'x5')",0.0007048478811808381,0.010892986284393929
"('x2', 'x3')",0.035256954078556,0.02874842489051619
"('x2', 'x4')",0.010255757356839701,0.02837407623542045
"('x2', 'x5')",0.0030064780849477363,0.02569988416371027
"('x3', 'x4')",0.0015469340156654132,0.01655081928219586
"('x3', 'x5')",0.0011456762882988553,0.013930744981551446
"('x4', 'x5')",0.0024101859473680126,0.0169858530956943
