,S2,S2_conf
"('x1', 'x2')",0.012773494059569845,0.010463434589896299
"('x1', 'x3')",0.011336679071200048,0.009506994217082027
"('x1', 'x4')",0.0017345411729889904,0.008944626465888696
"('x1', 'x5')",-0.0008674601342753586,0.008890596613478545
"('x2', 'x3')",0.03813974389041547,0.02875438925839554
"('x2', 'x4')",0.016293680473191907,0.029893751842436405
"('x2', 'x5')",0.0043359991987045755,0.02565310136037621
"('x3', 'x4')",0.0021765059237348616,0.013863940742681439
"('x3', 'x5')",0.001991101016965204,0.012391925420050368
"('x4', 'x5')",0.000785666408225515,0.01834854108432036
