,ST,ST_conf
x1,0.14841116226281814,0.005438728558751513
x2,0.35324558293512265,0.010531437246827915
x3,0.5562155636273753,0.016205035536256816
x4,0.06682221886130102,0.0021010182938113785
x5,0.021005463516903404,0.001222661881077124
