3.3257e-01	3.3268e-01	3.3889e-01	3.4513e-01	3.5139e-01	3.5769e-01	3.6399e-01	3.7732e-01	3.9798e-01	4.1895e-01	4.3782e-01	5.0588e-01	5.3912e-01	6.5083e-01
3.6061e-01	3.6056e-01	3.6707e-01	3.7361e-01	3.8018e-01	3.8892e-01	4.1466e-01	4.4088e-01	4.6388e-01	4.9528e-01	5.4392e-01	6.2179e-01	7.2034e-01	8.9432e-01
3.9413e-01	3.8851e-01	3.9515e-01	4.0327e-01	4.2014e-01	4.4646e-01	4.7327e-01	5.0058e-01	5.2972e-01	6.0228e-01	6.5786e-01	8.0010e-01	9.5999e-01	8.4892e-01
4.2976e-01	4.1992e-01	4.3286e-01	4.5206e-01	4.7898e-01	5.0639e-01	5.3431e-01	5.6275e-01	6.3023e-01	7.0847e-01	7.7760e-01	1.0317e+00	9.0433e-01	7.0865e-01
4.3307e-01	4.1462e-01	4.3272e-01	4.6029e-01	4.8839e-01	5.1704e-01	5.4623e-01	6.1061e-01	7.0974e-01	8.1498e-01	9.8241e-01	1.0244e+00	8.3571e-01	6.9998e-01
4.9369e-01	4.5567e-01	4.8798e-01	5.2761e-01	5.6829e-01	6.1005e-01	6.7799e-01	7.7283e-01	8.7304e-01	1.0411e+00	1.2199e+00	8.6993e-01	7.2942e-01	6.3500e-01
5.4447e-01	5.1965e-01	5.5333e-01	5.8811e-01	6.3040e-01	6.9553e-01	7.9137e-01	8.9263e-01	1.0566e+00	1.2345e+00	1.1003e+00	7.6190e-01	6.5895e-01	5.6826e-01
6.0306e-01	5.8635e-01	6.2149e-01	6.5754e-01	7.1327e-01	8.1010e-01	9.1242e-01	1.0692e+00	1.2457e+00	1.1312e+00	9.2530e-01	6.8889e-01	5.9136e-01	5.0332e-01
6.6388e-01	6.6303e-01	6.9483e-01	7.3928e-01	8.1830e-01	9.1142e-01	1.0615e+00	1.2378e+00	1.1396e+00	9.5147e-01	8.2407e-01	6.1890e-01	5.2893e-01	4.7785e-01
7.3592e-01	7.4232e-01	7.8516e-01	8.5887e-01	9.3644e-01	1.0613e+00	1.2300e+00	1.1468e+00	9.5803e-01	8.5086e-01	7.4849e-01	5.5766e-01	5.0227e-01	4.5303e-01
8.0861e-01	8.3536e-01	9.1115e-01	9.9006e-01	1.1133e+00	1.2571e+00	1.1739e+00	9.7502e-01	8.6619e-01	7.7120e-01	6.7604e-01	5.3044e-01	4.7607e-01	4.2863e-01
8.9315e-01	9.6489e-01	1.0460e+00	1.1724e+00	1.3162e+00	1.2207e+00	1.0146e+00	8.9703e-01	7.9679e-01	7.0363e-01	6.2205e-01	5.0370e-01	4.5033e-01	4.0683e-01
1.0124e+00	1.1016e+00	1.2307e+00	1.3769e+00	1.2818e+00	1.0711e+00	9.4220e-01	8.3447e-01	7.3271e-01	6.5604e-01	6.0345e-01	4.8002e-01	4.2670e-01	4.0175e-01
1.1271e+00	1.2660e+00	1.4217e+00	1.3363e+00	1.1390e+00	1.0000e+00	8.8023e-01	7.7397e-01	6.9093e-01	6.3639e-01	5.8506e-01	4.6588e-01	4.2586e-01	4.0751e-01
1.2659e+00	1.4263e+00	1.3463e+00	1.1922e+00	1.0631e+00	9.3951e-01	8.2337e-01	7.2888e-01	6.7312e-01	6.1916e-01	5.6792e-01	4.6921e-01	4.3173e-01	4.1331e-01
1.4198e+00	1.3457e+00	1.1942e+00	1.0940e+00	9.9169e-01	8.8086e-01	7.7968e-01	7.1423e-01	6.6269e-01	6.1918e-01	5.6928e-01	4.7255e-01	4.3762e-01	4.1912e-01
