3.9187e-01	3.8630e-01	3.9276e-01	4.0198e-01	4.1458e-01	4.2729e-01	4.4012e-01	4.5729e-01	4.7915e-01	4.9151e-01	5.1503e-01	6.0613e-01	6.6921e-01	8.5658e-01
4.3271e-01	4.3224e-01	4.4511e-01	4.5810e-01	4.7121e-01	4.8443e-01	5.0343e-01	5.2599e-01	5.4888e-01	5.8126e-01	6.2701e-01	7.4587e-01	9.3225e-01	9.5823e-01
4.6306e-01	4.8136e-01	4.9486e-01	5.0848e-01	5.2223e-01	5.4730e-01	5.7431e-01	5.9793e-01	6.3483e-01	6.9373e-01	7.4179e-01	9.9762e-01	1.0291e+00	8.3581e-01
4.9667e-01	4.8771e-01	5.0021e-01	5.1281e-01	5.4667e-01	5.8297e-01	6.2012e-01	6.4485e-01	7.0879e-01	7.7417e-01	8.2056e-01	1.0645e+00	8.8061e-01	7.3964e-01
5.3784e-01	5.0627e-01	5.2062e-01	5.7389e-01	6.3053e-01	6.7647e-01	7.0977e-01	7.8400e-01	8.7242e-01	9.5625e-01	1.1452e+00	9.6508e-01	8.2840e-01	7.0437e-01
6.1182e-01	5.7200e-01	6.0848e-01	6.5195e-01	6.9976e-01	7.4895e-01	8.2573e-01	9.1621e-01	1.0065e+00	1.1894e+00	1.2432e+00	8.6618e-01	7.3959e-01	6.3286e-01
6.5595e-01	6.5029e-01	6.7736e-01	7.1481e-01	7.6265e-01	8.4755e-01	9.5637e-01	1.0552e+00	1.2351e+00	1.2914e+00	1.1198e+00	7.7553e-01	6.5774e-01	5.7096e-01
7.3281e-01	7.3261e-01	7.6103e-01	7.8991e-01	8.5832e-01	9.6745e-01	1.0821e+00	1.2769e+00	1.3420e+00	1.1767e+00	1.0202e+00	6.8928e-01	5.9831e-01	5.4357e-01
8.1324e-01	8.1904e-01	8.4887e-01	9.1018e-01	9.9174e-01	1.0853e+00	1.2705e+00	1.3438e+00	1.1918e+00	1.0922e+00	9.1859e-01	6.2613e-01	5.7044e-01	5.1665e-01
8.9740e-01	9.0977e-01	9.7530e-01	1.0562e+00	1.1332e+00	1.2779e+00	1.3272e+00	1.1958e+00	1.1131e+00	9.8804e-01	8.2211e-01	5.9777e-01	5.4305e-01	4.9020e-01
9.8547e-01	1.0426e+00	1.1228e+00	1.1977e+00	1.3470e+00	1.3761e+00	1.2068e+00	1.1134e+00	1.0130e+00	8.8905e-01	7.5165e-01	5.6991e-01	5.1614e-01	4.6421e-01
1.0633e+00	1.1916e+00	1.2642e+00	1.4183e+00	1.4499e+00	1.2619e+00	1.1571e+00	1.0435e+00	9.1273e-01	8.2078e-01	7.0629e-01	5.4253e-01	4.8970e-01	4.3868e-01
1.1448e+00	1.3035e+00	1.4916e+00	1.5261e+00	1.3271e+00	1.2110e+00	1.1053e+00	9.6822e-01	8.6048e-01	7.7336e-01	6.7352e-01	5.1563e-01	4.7406e-01	4.4182e-01
1.2176e+00	1.4331e+00	1.5937e+00	1.3965e+00	1.2680e+00	1.1612e+00	1.0277e+00	9.1773e-01	8.2746e-01	7.4780e-01	6.4271e-01	5.1119e-01	4.7770e-01	4.4776e-01
1.3580e+00	1.4623e+00	1.3789e+00	1.3342e+00	1.2152e+00	1.0889e+00	9.7664e-01	8.8369e-01	7.9994e-01	7.2633e-01	6.3490e-01	5.1492e-01	4.8134e-01	4.5371e-01
1.4304e+00	1.3087e+00	1.2740e+00	1.2377e+00	1.1468e+00	1.0311e+00	9.3699e-01	8.5080e-01	7.8627e-01	7.2399e-01	6.3983e-01	5.1794e-01	4.8499e-01	4.5970e-01
