0.450668	0.486890	0.572394	0.624700	0.741021	0.825787	0.928471	0.988095	1.072169	1.168814	1.275956	1.474454	5.000000
0.450758	0.501218	0.551157	0.604665	0.732435	0.832789	0.930526	1.072904	1.216577	1.355730	1.580624	5.000000	1.538853
0.454649	0.504267	0.552000	0.628941	0.761264	0.868111	1.015131	1.184442	1.392802	1.689778	5.000000	1.627328	1.356325
0.465490	0.515214	0.580976	0.688861	0.806792	0.961441	1.126241	1.304888	1.632777	5.000000	1.718884	1.438439	1.256525
0.476412	0.541596	0.633448	0.750983	0.896572	1.069591	1.243478	1.527547	5.000000	1.623407	1.443317	1.302600	1.186852
0.487415	0.592760	0.687662	0.856524	1.008840	1.183704	1.492369	5.000000	1.503924	1.343023	1.237689	1.155064	1.104110
0.529988	0.645624	0.768306	0.968085	1.145961	1.457682	5.000000	1.426411	1.267478	1.163168	1.079203	0.999161	1.002784
0.587926	0.708427	0.887878	1.085740	1.371415	5.000000	1.300408	1.136409	1.042997	0.963920	0.897706	0.873757	0.880240
0.653601	0.828864	1.028168	1.341858	5.000000	1.215398	1.047756	0.963474	0.884983	0.830812	0.805323	0.782690	0.792372
0.732329	0.957791	1.295909	5.000000	1.186653	1.013480	0.916392	0.823986	0.773611	0.748917	0.720283	0.699955	0.733760
0.861195	1.114479	5.000000	1.158281	0.992820	0.896302	0.790812	0.733230	0.681231	0.630792	0.597078	0.613904	0.645998
1.012304	5.000000	1.085644	0.930592	0.823195	0.729081	0.677207	0.626888	0.578079	0.549404	0.537341	0.546578	0.563788
5.000000	0.945611	0.836361	0.747919	0.673192	0.622994	0.574302	0.527071	0.505114	0.493397	0.481770	0.496847	0.513505
