0.452492	0.487561	0.593635	0.646736	0.696835	0.708930	0.746906	0.798493	0.838711	0.873786	0.950965	1.042231	5.000000
0.452598	0.521399	0.572092	0.624475	0.664992	0.696252	0.758276	0.805860	0.863333	0.962226	1.050340	5.000000	1.073394
0.455279	0.503707	0.551342	0.602515	0.647066	0.710940	0.772983	0.832963	0.947532	1.069264	5.000000	1.077267	0.989549
0.466141	0.514667	0.562649	0.620793	0.693597	0.760542	0.825792	0.939914	1.061169	5.000000	1.076909	0.989936	0.908695
0.477085	0.525706	0.579965	0.674498	0.742697	0.817033	0.932325	1.053106	5.000000	1.073911	0.972930	0.903617	0.869089
0.488111	0.540165	0.632317	0.725031	0.797642	0.924767	1.065585	5.000000	1.060432	0.961797	0.867883	0.838134	0.833884
0.499218	0.591198	0.686404	0.778457	0.917728	1.082757	5.000000	1.045350	0.947438	0.854211	0.801016	0.790748	0.784923
0.544928	0.647889	0.747140	0.893292	1.059054	5.000000	1.024634	0.927620	0.835255	0.792915	0.753910	0.748008	0.742125
0.608292	0.713158	0.858514	1.038806	5.000000	1.003079	0.907099	0.825757	0.785389	0.745914	0.714966	0.709194	0.730868
0.674722	0.796288	1.016270	5.000000	0.981754	0.886795	0.818092	0.777894	0.738585	0.700145	0.676886	0.701728	0.721709
0.743895	0.904805	5.000000	0.960656	0.866709	0.810460	0.766081	0.714447	0.664322	0.618942	0.627674	0.646785	0.666120
0.833862	5.000000	0.920228	0.814894	0.758767	0.707347	0.657430	0.608973	0.571699	0.560245	0.575122	0.593616	0.612327
5.000000	0.844699	0.751484	0.700277	0.650567	0.602310	0.555464	0.525835	0.514715	0.506577	0.524267	0.542163	0.560270
