0.487726	0.523230	0.652060	0.704906	0.732325	0.749238	0.789141	0.827840	0.873034	0.965087	1.062281	1.163221	5.000000
0.487818	0.577278	0.629747	0.683961	0.730385	0.768438	0.806690	0.861395	0.970668	1.074336	1.192867	5.000000	1.218624
0.491031	0.555975	0.607735	0.671090	0.738341	0.784687	0.846854	0.960355	1.090629	1.220583	5.000000	1.238862	1.113489
0.500785	0.550020	0.606720	0.702453	0.761725	0.839848	0.955823	1.090060	1.228953	5.000000	1.264140	1.130493	1.024804
0.511987	0.566698	0.660047	0.753488	0.833364	0.947340	1.068402	1.249901	5.000000	1.272118	1.137167	1.024067	0.939839
0.523273	0.618696	0.715143	0.826903	0.940477	1.075288	1.245440	5.000000	1.285111	1.125247	1.004251	0.897263	0.833766
0.573149	0.676088	0.794910	0.946639	1.106502	1.282312	5.000000	1.294217	1.088741	0.994944	0.905803	0.807861	0.785658
0.637319	0.741642	0.932240	1.108357	1.284569	5.000000	1.280060	1.075965	0.969105	0.874157	0.783787	0.765900	0.744641
0.704948	0.862688	1.100185	1.273728	5.000000	1.250477	1.057241	0.948900	0.854926	0.776642	0.736863	0.722852	0.715399
0.803786	1.025795	1.265595	5.000000	1.221276	1.038686	0.928903	0.835893	0.769805	0.730179	0.691440	0.684174	0.703317
0.930923	1.207899	5.000000	1.192455	1.020299	0.909110	0.814663	0.746966	0.694554	0.643716	0.612079	0.630019	0.646076
1.118132	5.000000	1.157193	0.972888	0.847476	0.744703	0.690498	0.639781	0.590586	0.559856	0.560243	0.577606	0.587730
5.000000	1.072760	0.899090	0.776252	0.686452	0.635856	0.586778	0.539173	0.515268	0.503471	0.510073	0.526878	0.531453
