0.475000	0.511000	0.630000	0.684000	0.732000	0.752000	0.791000	0.830000	0.867000	0.952000	1.030000	1.120000	5.000000
0.476000	0.556000	0.608000	0.662000	0.710000	0.765000	0.808000	0.863000	0.959000	1.060000	1.170000	5.000000	1.180000
0.477000	0.535000	0.586000	0.645000	0.721000	0.772000	0.832000	0.956000	1.080000	1.200000	5.000000	1.230000	1.090000
0.488000	0.537000	0.590000	0.685000	0.757000	0.820000	0.934000	1.070000	1.220000	5.000000	1.260000	1.110000	1.010000
0.499000	0.550000	0.643000	0.740000	0.814000	0.927000	1.050000	1.210000	5.000000	1.290000	1.130000	1.010000	0.928000
0.510000	0.602000	0.697000	0.800000	0.920000	1.050000	1.210000	5.000000	1.260000	1.110000	1.010000	0.923000	0.865000
0.547000	0.655000	0.754000	0.911000	1.070000	1.240000	5.000000	1.250000	1.070000	0.969000	0.874000	0.809000	0.796000
0.606000	0.716000	0.884000	1.090000	1.270000	5.000000	1.270000	1.060000	0.953000	0.859000	0.780000	0.751000	0.744000
0.672000	0.820000	1.070000	1.260000	5.000000	1.240000	1.040000	0.933000	0.840000	0.774000	0.734000	0.712000	0.707000
0.744000	0.969000	1.250000	5.000000	1.210000	1.020000	0.913000	0.821000	0.767000	0.727000	0.688000	0.674000	0.693000
0.874000	1.170000	5.000000	1.180000	1.000000	0.894000	0.798000	0.742000	0.690000	0.639000	0.604000	0.621000	0.639000
1.060000	5.000000	1.140000	0.955000	0.830000	0.738000	0.686000	0.635000	0.586000	0.558000	0.551000	0.568000	0.586000
5.000000	1.050000	0.882000	0.760000	0.682000	0.631000	0.582000	0.535000	0.513000	0.502000	0.501000	0.518000	0.533000
