0.437184	0.472938	0.569373	0.621665	0.675700	0.692021	0.735606	0.797487	0.843432	0.881927	0.975741	1.074231	5.000000
0.437290	0.498237	0.548158	0.599744	0.648518	0.685279	0.747554	0.804849	0.857792	0.967104	1.080580	5.000000	1.122312
0.439088	0.488043	0.535182	0.583814	0.641810	0.706708	0.774172	0.836724	0.950426	1.067106	5.000000	1.131941	1.041913
0.449830	0.498888	0.546371	0.610222	0.689408	0.756188	0.829521	0.943895	1.065158	5.000000	1.106225	1.018485	0.956068
0.460652	0.509812	0.569660	0.663577	0.738386	0.809997	0.936291	1.057320	5.000000	1.086373	0.984785	0.899543	0.864536
0.471554	0.530120	0.621671	0.718699	0.790680	0.920928	1.049272	5.000000	1.083361	0.981920	0.885418	0.827595	0.821799
0.482538	0.580821	0.675405	0.771570	0.900428	1.058634	5.000000	1.075376	0.976026	0.881431	0.816000	0.790509	0.784831
0.522874	0.635066	0.732858	0.877153	1.044745	5.000000	1.057791	0.959189	0.865311	0.808184	0.768205	0.746983	0.741104
0.582058	0.696516	0.833483	1.028919	5.000000	1.035884	0.938331	0.845453	0.800593	0.760782	0.721851	0.708192	0.715246
0.647404	0.775590	0.991358	5.000000	1.014210	0.917696	0.833575	0.793035	0.753391	0.714623	0.676713	0.689917	0.714164
0.715448	0.900648	5.000000	0.990359	0.897280	0.825878	0.785508	0.737149	0.686360	0.637057	0.620541	0.639568	0.658819
0.808213	5.000000	0.941049	0.850130	0.781740	0.729955	0.679377	0.630278	0.582614	0.567556	0.568219	0.586632	0.605261
5.000000	0.849139	0.756189	0.714135	0.671467	0.623527	0.576061	0.532985	0.521813	0.510722	0.517587	0.535405	0.553433
