0.451234	0.487606	0.574473	0.637620	0.767810	0.853926	0.949778	1.001349	1.083611	1.180790	1.309884	1.520638	5.000000
0.451323	0.503203	0.553208	0.621122	0.759135	0.861035	0.958287	1.103097	1.242147	1.391718	1.637074	5.000000	1.667527
0.454752	0.504511	0.552251	0.639626	0.786049	0.894400	1.042890	1.215370	1.459222	1.748615	5.000000	1.762985	1.477991
0.465593	0.515459	0.577274	0.699938	0.832219	0.988461	1.155531	1.352340	1.726089	5.000000	1.859270	1.564345	1.321178
0.476516	0.537985	0.629623	0.762469	0.924655	1.098100	1.274782	1.618272	5.000000	1.793863	1.602071	1.385443	1.225570
0.487520	0.589030	0.683710	0.869319	1.036392	1.216435	1.548439	5.000000	1.656385	1.474030	1.314228	1.218325	1.141586
0.525100	0.641770	0.764747	0.985841	1.179242	1.512541	5.000000	1.564610	1.364237	1.214463	1.128506	1.045887	1.023694
0.584253	0.708287	0.887723	1.119847	1.423270	5.000000	1.438929	1.235088	1.096037	1.012385	0.934492	0.901880	0.899493
0.649776	0.828714	1.034871	1.370159	5.000000	1.336265	1.135499	1.008016	0.927015	0.853974	0.828162	0.802709	0.805519
0.728892	0.957630	1.321182	5.000000	1.287937	1.070769	0.939124	0.854790	0.796049	0.771043	0.733567	0.701098	0.734926
0.875009	1.175249	5.000000	1.256281	1.039558	0.909454	0.803233	0.728782	0.676917	0.631399	0.605696	0.614989	0.647105
1.079882	5.000000	1.181242	0.957959	0.835840	0.733714	0.672903	0.622713	0.574030	0.541861	0.529857	0.533239	0.563730
5.000000	1.054543	0.866426	0.765064	0.668898	0.618829	0.570262	0.523152	0.497788	0.486127	0.474557	0.482563	0.499061
