0.364440	0.391194	0.482321	0.535543	0.578159	0.591433	0.623361	0.669250	0.746830	0.806514	0.868237	0.969050	5.000000
0.360178	0.403876	0.463982	0.516546	0.559805	0.570729	0.610343	0.689353	0.772159	0.851781	0.950973	5.000000	0.970636
0.355929	0.401023	0.449185	0.498865	0.541665	0.558544	0.634508	0.718922	0.807696	0.935989	5.000000	0.963637	0.879265
0.365714	0.413167	0.461715	0.511824	0.555278	0.615322	0.690266	0.777560	0.903000	5.000000	0.961479	0.869248	0.832761
0.377552	0.425416	0.474354	0.525046	0.610787	0.672989	0.746259	0.868325	5.000000	0.919627	0.835797	0.813076	0.782696
0.389493	0.437772	0.487101	0.577685	0.658060	0.722088	0.824393	5.000000	0.878668	0.800769	0.756214	0.736534	0.727259
0.401537	0.450234	0.538029	0.630527	0.706722	0.802495	5.000000	0.838583	0.766410	0.722705	0.680082	0.663224	0.654340
0.413686	0.498935	0.591402	0.685139	0.785741	5.000000	0.809353	0.741995	0.693482	0.648025	0.607249	0.597862	0.625804
0.425939	0.551124	0.644704	0.769143	5.000000	0.786026	0.728791	0.685689	0.638743	0.593104	0.559354	0.577334	0.599290
0.471787	0.604970	0.713017	5.000000	0.762956	0.710436	0.672909	0.631189	0.585251	0.557525	0.548402	0.568113	0.589940
0.520900	0.655568	5.000000	0.727640	0.685960	0.638765	0.592891	0.548302	0.522760	0.514150	0.518592	0.539915	0.561537
0.568951	5.000000	0.695308	0.637833	0.593851	0.551731	0.509227	0.484581	0.474869	0.465221	0.478292	0.496740	0.515419
5.000000	0.672274	0.600175	0.546963	0.501875	0.458102	0.438987	0.429573	0.420222	0.411501	0.429116	0.446950	0.465008
