0.463327	0.498999	0.593090	0.699149	0.826164	0.894550	0.954083	1.007132	1.107736	1.213720	1.330258	1.500468	5.000000
0.463434	0.520878	0.574733	0.681877	0.814010	0.920145	1.002819	1.116776	1.252539	1.412650	1.619286	5.000000	1.574175
0.468109	0.517310	0.573873	0.700530	0.836386	0.944509	1.109166	1.293908	1.469259	1.724084	5.000000	1.663880	1.403313
0.479068	0.528368	0.609258	0.762848	0.883824	1.051446	1.225158	1.445563	1.802928	5.000000	1.742688	1.473449	1.302950
0.490108	0.554966	0.668231	0.827450	0.992943	1.164263	1.347529	1.699906	5.000000	1.789014	1.523576	1.338059	1.217870
0.501230	0.606490	0.729365	0.941584	1.105035	1.284862	1.619145	5.000000	1.652549	1.469736	1.360061	1.217986	1.114122
0.552091	0.662216	0.824862	1.046324	1.225511	1.539529	5.000000	1.543256	1.360729	1.253611	1.162931	1.075900	1.024862
0.616199	0.744417	0.928162	1.156396	1.441910	5.000000	1.403030	1.223654	1.126780	1.039285	0.954792	0.926528	0.933586
0.682954	0.867279	1.089541	1.369389	5.000000	1.306899	1.132045	1.044332	0.960229	0.889647	0.860644	0.842937	0.845365
0.803129	1.017112	1.357424	5.000000	1.242059	1.056240	0.965080	0.884237	0.828230	0.800533	0.770711	0.752053	0.781252
0.981239	1.258180	5.000000	1.214200	1.033308	0.929344	0.820070	0.748751	0.701661	0.663668	0.636963	0.659268	0.688177
1.172296	5.000000	1.136435	0.963355	0.852154	0.747252	0.689728	0.637232	0.586367	0.553581	0.543794	0.573665	0.602369
5.000000	1.025157	0.866568	0.773252	0.685049	0.632698	0.581973	0.532824	0.507474	0.494163	0.488728	0.505587	0.523057
