0.355451	0.378802	0.441980	0.516913	0.588644	0.625124	0.648939	0.696515	0.746116	0.820071	0.942141	1.081492	5.000000
0.344500	0.374104	0.424634	0.500428	0.572559	0.602702	0.661474	0.735776	0.818772	0.936326	1.075336	5.000000	1.176816
0.334031	0.386917	0.435027	0.510780	0.582115	0.639508	0.715961	0.817504	0.962760	1.101679	5.000000	1.177832	1.017510
0.346470	0.399850	0.447936	0.526163	0.621320	0.696372	0.796082	0.939626	1.106670	5.000000	1.193034	1.016648	0.899865
0.359026	0.412904	0.460961	0.566745	0.677007	0.774912	0.916764	1.085843	5.000000	1.171694	1.023764	0.908440	0.804590
0.371698	0.426079	0.497073	0.623763	0.753992	0.894172	1.065221	5.000000	1.135631	0.990655	0.887995	0.799673	0.758487
0.384489	0.456392	0.549734	0.692799	0.863632	1.046221	5.000000	1.092879	0.958089	0.856642	0.773868	0.727166	0.698025
0.397399	0.510311	0.604247	0.813267	1.037440	5.000000	1.051191	0.919370	0.825811	0.748434	0.702401	0.657580	0.659840
0.423786	0.566226	0.712349	1.020756	5.000000	1.025480	0.876561	0.789257	0.723364	0.677991	0.633813	0.624774	0.637899
0.467772	0.645182	0.839321	5.000000	0.970289	0.821859	0.739153	0.683901	0.639987	0.599513	0.593601	0.586754	0.602239
0.502292	0.724119	5.000000	0.882215	0.744046	0.650939	0.600928	0.556749	0.520245	0.512712	0.505215	0.497756	0.518320
0.621076	5.000000	0.763515	0.652950	0.567569	0.521681	0.477137	0.444727	0.435089	0.427867	0.420791	0.418797	0.438796
5.000000	0.688501	0.593701	0.516906	0.472503	0.429398	0.402613	0.393256	0.383960	0.374727	0.365556	0.366641	0.383515
