% Model:              Spiral_model_stationary3.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jul 2 2021, 11:27
% Table:              Evaluation Group 1 - 
% bone_R                 n                        V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)            V/impulse (Ω)
0.166667                 11                       69.53718018635709        67.66411220354152        64.44381412104313        60.45319661634853        57.344427688184254       56.50668200350748        59.43988132884587        68.58010588747872        89.20192350995632        140.82611058146784       503.2025402561887        148.9798565470634        103.57643499520712       84.07582981876193        73.41054531296147        65.96090031918786
0.166667                 12                       79.27865623064685        76.1336444556881         70.86767036163943        64.26559221351303        58.503927782754715       55.05522160901899        54.971408367374565       59.563302915010375       70.92513338420946        94.6467639990509         148.97985453312208       513.3999682548302        162.19012880911728       113.2271593825755        92.50667402480161        79.98188878053601
0.166667                 13                       89.41861678470242        84.87731794880506        77.49570509652033        68.37195545244735        60.28920123713936        54.84082821425537        52.78137440393605        54.86248928321813        62.02891788425996        76.5905270336564         103.5764371872093        162.190129560842         525.921986136908         169.24044767733966       120.75868468464576       98.25450741618499
0.166667                 14                       98.76795050959451        92.8264532021199         83.44799997631941        72.06087977848739        62.01335975928235        54.99094684861752        51.5087423281432         51.962706778510835       56.72317155453117        66.84039310791182        84.07583126250081        113.22715843990864       169.24044652201758       533.5102853287435        176.88203440999186       125.5811472870094
0.166667                 15                       105.35724601417871       98.30974185158875        87.43928208882485        74.41417366395784        62.98345500053014        54.8838511617935         50.45536435674298        49.861931952421756       53.1532239055494         60.79575542292733        73.41054479677912        92.50667405096468        120.7586836280822        176.88203324719754       541.6220196426071        177.92492570490634
0.166667                 16                       107.86697822269407       100.29000342891203       88.70599263838966        74.87321363629792        62.73491988013357        54.05607090759824        49.074159003423155       47.805986284204          50.10716994400554        56.121849801353704       65.96089919322529        79.98188823340149        98.2545073960562         125.58114701471847       177.9249262331123        546.4737461723767
0.010753                 1                        2070.857168757556        1672.1714973812245       1488.6202272423875       1328.3857076725992       1190.817458447734        1075.2400017783975       982.5448369026659        914.0375025621146        866.7126210553683        835.7490627748632        817.2650334780044        806.4827342423158        799.4126330150565        791.7444398568222        780.5212808579895        762.8825850994865
0.010753                 2                        1672.1715082784174       1994.1331363053139       1563.7824512653171       1375.6099270241502       1223.0830682123615       1097.4704595391838       997.4717039348908        923.3245284912748        871.3039752128537        836.1291568019451        813.8223060221691        799.5477734166069        789.5258339303423        779.4050662379567        766.5199556334949        748.1693073574019
0.010753                 3                        1488.6202373715964       1563.7824480260867       1879.6715458156307       1441.7309134887328       1264.1406963441614       1125.478670624016        1016.4831772445621       935.4787949479922        877.7799986612008        837.5360884004214        810.6473087082412        792.1989808800092        778.644389371023         765.5504777434583        750.5584850751633        731.1099892225736
0.010753                 4                        1328.385704542891        1375.6099219027026       1441.7309057165357       1759.0294116812004       1327.7242635928537       1164.7823977933213       1043.2448289006343       953.3464505956348        888.4679174342635        841.9215978219834        809.4196311546036        785.9187202890986        768.1097048178709        751.400106096733         733.7327966242509        712.6495826514355
0.010753                 5                        1190.817450821926        1223.0830473145909       1264.1406785220825       1327.7242587810458       1653.196747941032        1230.9244480401007       1084.529111584997        981.8098090945583        907.5058945927661        853.0332962614478        813.6835908633216        784.1595231167297        761.3412986596645        740.3531754198285        719.4044714278918        696.0713411654153
0.010753                 6                        1075.2400238969524       1097.4704731806742       1125.4786812607178       1164.7824177755977       1230.924472088974        1571.6693697188157       1157.284821748164        1028.6778140930933       940.6772807969493        875.8653771861057        828.0355620400991        791.2865019280815        762.5585232551193        736.5166579124126        711.5860233613273        685.2993633176535
0.010753                 7                        982.5448229087691        997.4716799706287        1016.4831532785392       1043.2448159480193       1084.5291062948563       1157.2847933720373       1510.9775852663834       1110.493043352855        995.2702689752376        915.8072692531855        857.2340950833817        811.7450693911906        776.0104412930414        743.9848383517322        714.2418914864253        684.1804797203459
0.010753                 8                        914.0375264082927        923.3245465164666        935.4788063528867        953.3464721184318        981.8098358379588        1028.6778199818873       1110.4930743212926       1477.5319701242393       1085.4099207636552       977.9057299631528        904.7393313113337        848.5606090676738        804.5480074994039        765.500565788993         730.0323930805422        695.301231780582
0.010753                 9                        866.7126255367049        871.303973404682         877.7799938787336        888.4679205824658        907.505901073924         940.6772683571301        995.2702809020163        1085.4099050370164       1460.8387053949298       1074.8778295128448       974.2415007218783        903.6772598352854        849.55522148979          802.1454842753008        759.8382023899005        719.3968079945317
0.010753                 10                       835.7490678834806        836.1291526355546        837.5360831132166        841.9216011134214        853.033302076335         875.8653655904967        915.8072842745395        977.9057156747422        1074.8778275006803       1458.9821394358016       1079.3023613380308       980.9395518980531        912.8878291446141        854.999689126441         804.3011538766491        756.8045064882085
0.010753                 11                       817.2650388516058        813.8223039333428        810.6473061747162        809.4196382994987        813.6836007501415        828.0355530825806        857.2341109057733        904.7393170324555        974.2414985305944        1079.302361175143        1472.435841986044        1090.1596323007677       995.2802330360847        923.1050711755462        862.0493292999648        806.0283301852528
0.010753                 12                       806.482738552697         799.5477686531598        792.19897352036          785.9187244467246        784.1595296319151        791.2864885599807        811.7450805795899        848.5605920851033        903.6772539700573        980.9395489221661        1090.159628790219        1485.7807220353793       1108.5108594919861       1007.9223269217559       932.6364749637485        866.0772382207298
0.010753                 13                       799.4126375828803        789.5258306993663        778.6443834840745        768.1097104969457        761.3413082091237        762.5585144050625        776.0104558698661        804.5479939031267        849.5552199604189        912.8878298198031        995.2802321203935        1108.5108621175918       1500.3519399009028       1115.133908565963        1013.1596277988077       932.9074536325969
