3.4055e-01	3.1704e-01	3.2277e-01	3.2871e-01	3.3531e-01	3.5140e-01	3.6827e-01	3.9396e-01	4.2073e-01	4.5531e-01	4.6960e-01	5.5820e-01	6.8294e-01	8.3644e-01
4.2836e-01	4.0492e-01	4.1123e-01	4.2321e-01	4.3697e-01	4.5165e-01	4.7833e-01	5.0672e-01	5.4703e-01	6.1249e-01	6.2636e-01	7.5763e-01	9.1895e-01	1.0515e+00
5.1868e-01	5.0238e-01	5.1690e-01	5.3156e-01	5.4872e-01	5.7407e-01	5.9984e-01	6.3173e-01	7.0371e-01	7.6675e-01	8.0202e-01	1.0246e+00	1.1357e+00	9.0519e-01
5.8131e-01	5.8168e-01	5.8929e-01	6.0216e-01	6.2442e-01	6.4124e-01	6.5824e-01	7.1926e-01	7.8500e-01	8.5621e-01	9.9623e-01	1.3047e+00	1.0181e+00	7.6400e-01
6.0834e-01	6.0031e-01	6.1486e-01	6.3544e-01	6.7090e-01	7.0712e-01	7.8585e-01	8.7446e-01	9.6748e-01	1.1568e+00	1.3758e+00	1.2857e+00	9.9018e-01	7.4510e-01
7.4982e-01	7.2295e-01	7.5063e-01	7.7876e-01	8.0733e-01	8.8102e-01	9.6388e-01	1.0504e+00	1.2315e+00	1.4140e+00	1.6073e+00	1.0866e+00	8.2212e-01	6.6796e-01
8.1970e-01	8.0535e-01	8.3435e-01	8.6382e-01	9.4197e-01	1.0275e+00	1.1168e+00	1.3055e+00	1.4830e+00	1.6703e+00	1.4388e+00	9.0375e-01	7.4158e-01	5.9423e-01
8.9902e-01	8.9877e-01	9.2527e-01	1.0049e+00	1.0932e+00	1.1854e+00	1.3772e+00	1.5603e+00	1.7510e+00	1.5160e+00	1.2591e+00	8.1973e-01	6.6460e-01	5.2376e-01
1.0056e+00	1.0149e+00	1.0993e+00	1.1873e+00	1.2789e+00	1.4707e+00	1.6554e+00	1.8470e+00	1.5916e+00	1.3385e+00	1.0832e+00	7.5014e-01	5.9335e-01	4.9052e-01
1.1228e+00	1.1991e+00	1.2912e+00	1.3872e+00	1.5849e+00	1.7782e+00	1.9787e+00	1.6921e+00	1.4227e+00	1.1756e+00	1.0063e+00	6.8321e-01	5.6309e-01	4.6758e-01
1.3057e+00	1.4002e+00	1.5007e+00	1.7045e+00	1.9066e+00	2.1165e+00	1.8167e+00	1.5390e+00	1.2506e+00	1.1013e+00	9.3311e-01	6.4392e-01	5.3928e-01	4.4741e-01
1.5153e+00	1.6196e+00	1.8295e+00	2.0411e+00	2.2606e+00	1.9469e+00	1.6634e+00	1.3593e+00	1.1833e+00	1.0246e+00	8.6255e-01	6.1887e-01	5.1583e-01	4.2752e-01
1.6666e+00	1.9604e+00	2.1817e+00	2.4114e+00	2.0833e+00	1.7787e+00	1.4660e+00	1.2794e+00	1.1122e+00	9.5072e-01	8.1086e-01	5.9421e-01	5.0040e-01	4.2876e-01
1.8924e+00	2.2799e+00	2.5692e+00	2.2179e+00	1.8894e+00	1.5775e+00	1.3796e+00	1.2051e+00	1.0434e+00	8.9442e-01	7.8526e-01	5.8659e-01	4.9992e-01	4.3047e-01
2.1292e+00	2.5177e+00	2.3396e+00	2.0045e+00	1.6940e+00	1.4842e+00	1.3021e+00	1.1333e+00	9.8998e-01	8.6948e-01	7.7205e-01	5.8609e-01	4.9945e-01	4.3218e-01
2.3148e+00	2.1491e+00	1.9918e+00	1.7975e+00	1.5935e+00	1.4033e+00	1.2271e+00	1.0749e+00	9.8236e-01	8.7446e-01	7.7306e-01	5.8559e-01	4.9897e-01	4.3390e-01
