3.3959e-01	3.3494e-01	3.4116e-01	3.4741e-01	3.5369e-01	3.6514e-01	3.7741e-01	3.9684e-01	4.1780e-01	4.4040e-01	4.7669e-01	5.6533e-01	6.5918e-01	8.2680e-01
3.8081e-01	3.7511e-01	3.8219e-01	3.9461e-01	4.0715e-01	4.1979e-01	4.4108e-01	4.6380e-01	4.9192e-01	5.6072e-01	6.0406e-01	7.3011e-01	9.0252e-01	1.0394e+00
4.5482e-01	4.4086e-01	4.5506e-01	4.7341e-01	4.9414e-01	5.2315e-01	5.5240e-01	5.8222e-01	6.4796e-01	7.2818e-01	7.7730e-01	9.6689e-01	1.1178e+00	8.9797e-01
5.3010e-01	5.0818e-01	5.0836e-01	5.1838e-01	5.5401e-01	5.9048e-01	6.2573e-01	6.8522e-01	7.6850e-01	8.3737e-01	9.2349e-01	1.2307e+00	9.8339e-01	7.4956e-01
5.7340e-01	5.4143e-01	5.5165e-01	5.7835e-01	6.2196e-01	6.8033e-01	7.5963e-01	8.6013e-01	9.5693e-01	1.0962e+00	1.2754e+00	1.1963e+00	9.4287e-01	7.2585e-01
6.9142e-01	6.5002e-01	6.8211e-01	7.1482e-01	7.4816e-01	7.9679e-01	9.0234e-01	1.0111e+00	1.1501e+00	1.3325e+00	1.5083e+00	1.0015e+00	8.0202e-01	6.4956e-01
7.4732e-01	7.2925e-01	7.6287e-01	7.9715e-01	8.4920e-01	9.3709e-01	1.0292e+00	1.1806e+00	1.3928e+00	1.5755e+00	1.3464e+00	8.6638e-01	7.2237e-01	5.8186e-01
8.2227e-01	8.1227e-01	8.4751e-01	9.0314e-01	9.9359e-01	1.0883e+00	1.2221e+00	1.4135e+00	1.6178e+00	1.3973e+00	1.1412e+00	7.8712e-01	6.4624e-01	5.2131e-01
9.0043e-01	8.9928e-01	9.5865e-01	1.0517e+00	1.1492e+00	1.2889e+00	1.4808e+00	1.6705e+00	1.4250e+00	1.1817e+00	1.0009e+00	7.1122e-01	5.7586e-01	4.9576e-01
9.8195e-01	1.0147e+00	1.1106e+00	1.2110e+00	1.3568e+00	1.5493e+00	1.7452e+00	1.4900e+00	1.2397e+00	1.0520e+00	9.1509e-01	6.4078e-01	5.4492e-01	4.7064e-01
1.0819e+00	1.1664e+00	1.2695e+00	1.4185e+00	1.6135e+00	1.8152e+00	1.5535e+00	1.3086e+00	1.1126e+00	9.7442e-01	8.4088e-01	6.1036e-01	5.1383e-01	4.4595e-01
1.2314e+00	1.3296e+00	1.4794e+00	1.6794e+00	1.8871e+00	1.6187e+00	1.3752e+00	1.1749e+00	1.0329e+00	9.0296e-01	7.7866e-01	5.7958e-01	4.8290e-01	4.2368e-01
1.3627e+00	1.5492e+00	1.7491e+00	1.9586e+00	1.6855e+00	1.4358e+00	1.2391e+00	1.0930e+00	9.5929e-01	8.3685e-01	7.5351e-01	5.5460e-01	4.5474e-01	4.2544e-01
1.5327e+00	1.8094e+00	2.0495e+00	1.7540e+00	1.4980e+00	1.3052e+00	1.1550e+00	1.0173e+00	8.8870e-01	8.1146e-01	7.2872e-01	5.4045e-01	4.5630e-01	4.3108e-01
1.7558e+00	2.0080e+00	1.8347e+00	1.5621e+00	1.3732e+00	1.2188e+00	1.0770e+00	9.4427e-01	8.6260e-01	7.8643e-01	7.1098e-01	5.3996e-01	4.5584e-01	4.3495e-01
1.9082e+00	1.7505e+00	1.5575e+00	1.4295e+00	1.2797e+00	1.1385e+00	1.0018e+00	9.1518e-01	8.4708e-01	7.8268e-01	7.1195e-01	5.3948e-01	4.5538e-01	4.3556e-01
