3.0432e-01	2.9624e-01	2.9940e-01	3.0257e-01	3.0575e-01	3.1233e-01	3.2214e-01	3.3203e-01	3.3758e-01	3.4357e-01	3.7408e-01	4.4537e-01	5.0203e-01	6.5393e-01
3.4551e-01	3.3814e-01	3.4140e-01	3.4636e-01	3.5643e-01	3.6658e-01	3.7680e-01	3.8914e-01	4.1302e-01	4.4510e-01	4.7792e-01	5.6770e-01	7.3696e-01	8.2810e-01
3.8799e-01	3.8138e-01	3.9161e-01	4.0202e-01	4.1251e-01	4.2307e-01	4.3708e-01	4.6479e-01	5.1980e-01	5.5431e-01	5.8961e-01	8.2332e-01	9.1933e-01	7.4891e-01
4.3181e-01	4.3838e-01	4.4914e-01	4.5998e-01	4.7090e-01	4.8667e-01	5.1329e-01	5.7471e-01	6.3465e-01	6.7177e-01	7.6945e-01	1.0038e+00	8.2459e-01	6.0916e-01
4.8655e-01	4.9784e-01	5.0905e-01	5.2033e-01	5.3798e-01	5.6340e-01	6.2686e-01	6.9289e-01	7.5819e-01	8.7048e-01	1.0091e+00	9.0342e-01	6.7880e-01	5.3817e-01
6.1720e-01	5.9737e-01	6.1408e-01	6.5007e-01	6.8675e-01	7.6263e-01	8.4193e-01	9.2479e-01	1.0869e+00	1.2484e+00	1.3329e+00	8.2678e-01	6.3518e-01	5.1564e-01
7.0864e-01	6.8508e-01	7.1547e-01	7.5214e-01	8.3096e-01	9.1333e-01	9.9940e-01	1.1668e+00	1.3345e+00	1.4420e+00	1.2070e+00	7.0308e-01	5.7707e-01	4.6186e-01
7.4820e-01	7.5994e-01	8.0803e-01	8.9666e-01	9.8750e-01	1.0769e+00	1.2498e+00	1.4239e+00	1.5514e+00	1.3118e+00	1.0208e+00	6.4255e-01	5.2102e-01	4.1331e-01
8.1772e-01	8.5283e-01	9.4367e-01	1.0390e+00	1.1389e+00	1.3249e+00	1.5144e+00	1.6657e+00	1.4134e+00	1.1201e+00	8.6062e-01	5.8417e-01	4.6696e-01	3.9541e-01
8.9134e-01	9.8396e-01	1.0875e+00	1.1957e+00	1.3814e+00	1.5756e+00	1.7609e+00	1.5194e+00	1.2133e+00	9.5761e-01	7.8178e-01	5.2787e-01	4.4386e-01	3.7775e-01
1.0211e+00	1.1223e+00	1.2408e+00	1.4322e+00	1.6382e+00	1.8300e+00	1.6152e+00	1.3112e+00	1.0450e+00	8.5576e-01	7.1845e-01	4.9558e-01	4.2550e-01	3.6030e-01
1.1422e+00	1.2623e+00	1.4582e+00	1.6711e+00	1.8860e+00	1.6925e+00	1.3983e+00	1.1364e+00	9.3438e-01	7.8980e-01	6.5737e-01	4.7656e-01	4.0737e-01	3.4308e-01
1.2748e+00	1.4717e+00	1.6858e+00	1.9035e+00	1.7414e+00	1.4709e+00	1.2144e+00	1.0165e+00	8.6528e-01	7.2619e-01	6.0464e-01	4.5778e-01	3.9360e-01	3.4144e-01
1.4854e+00	1.7006e+00	1.9212e+00	1.7560e+00	1.5183e+00	1.2815e+00	1.0835e+00	9.4446e-01	7.9865e-01	6.6484e-01	5.8423e-01	4.5397e-01	3.9660e-01	3.4445e-01
1.7112e+00	1.9390e+00	1.7708e+00	1.5466e+00	1.3199e+00	1.1421e+00	1.0070e+00	8.7500e-01	7.3439e-01	6.4414e-01	5.7927e-01	4.5709e-01	3.9960e-01	3.4746e-01
1.9259e+00	1.7727e+00	1.5753e+00	1.3460e+00	1.1685e+00	1.0617e+00	9.3321e-01	8.1312e-01	7.1598e-01	6.4767e-01	5.8266e-01	4.6022e-01	4.0260e-01	3.5048e-01
