Validation,mean MAPE
Validation1,10.232564827805943
Validation2,12.615277032289564
Validation3,11.812906959275963
Validation4,13.981829497901904
Validation5,12.480237262848895
Validation6,11.559615485160515
Validation7,9.89727080699469
Validation8,13.069566911758244
Validation9,11.338587377333507
Validation10,16.798959068915973
