"EFI_peaks"
nan
1.467999999999999972e+00
1.538999999999999924e+00
1.538999999999999924e+00
1.538999999999999924e+00
1.504000000000000004e+00
1.467999999999999972e+00
1.415000000000000036e+00
1.362000000000000099e+00
1.290999999999999925e+00
1.203000000000000069e+00
nan
9.200000000000000400e-01
9.200000000000000400e-01
8.669999999999999929e-01
nan
