"EFI_peaks"
nan
1.465999999999999970e+00
1.502000000000000002e+00
1.518999999999999906e+00
1.483999999999999986e+00
1.431000000000000050e+00
1.377999999999999892e+00
1.324999999999999956e+00
1.306999999999999940e+00
1.290000000000000036e+00
1.237000000000000099e+00
nan
1.006999999999999895e+00
1.006999999999999895e+00
9.360000000000000542e-01
nan
