"EFI_peaks"
nan
8.830000000000000071e-01
9.010000000000000231e-01
9.010000000000000231e-01
9.200000000000000400e-01
9.020000000000000240e-01
8.830000000000000071e-01
8.850000000000000089e-01
9.200000000000000400e-01
9.200000000000000400e-01
9.379999999999999449e-01
nan
8.669999999999999929e-01
8.850000000000000089e-01
8.139999999999999458e-01
nan
